"distance","MunicipalPcode.A","MunicipalPcode.B"
487398.0163489,"SAI","KAL"
476965.978070329,"SAI","CNN"
471212.706847377,"SAI","ROD"
483205.719536754,"SAI","SLM"
484102.968805098,"SAI","LUN"
481985.312178638,"SAI","GGM"
479721.742519872,"SAI","BIN"
469819.795873987,"SAI","BTC"
458671.158667341,"SAI","SC2"
460514.231455688,"SAI","MEY"
465046.470722975,"SAI","AGT"
449479.097187353,"SAI","PSL"
451742.238082778,"SAI","LAO"
468991.443235551,"SAI","BLC"
457239.609015788,"SAI","VZA"
459579.004265281,"SAI","VIG"
461823.599530682,"SAI","CND"
467294.271826971,"SAI","LAC"
460149.949522244,"SAI","4BA"
451744.242987703,"SAI","BUN"
469105.366762277,"SAI","BMB"
455310.43116551,"SAI","CBT"
430219.356343853,"SAI","ARI"
386807.91158139,"SAI","TNY"
419318.960180405,"SAI","KIW"
407290.0022134,"SAI","TBC"
414397.000592502,"SAI","URD"
429946.33087707,"SAI","IBA"
417624.710767525,"SAI","TOB"
406614.708027872,"SAI","KLM"
413235.098317052,"SAI","DUL"
382276.49226585,"SAI","PGB"
426755.971676974,"SAI","CDY"
390862.753421333,"SAI","TLS"
411224.557481507,"SAI","ANT"
447788.368772069,"SAI","TGL"
431395.852474503,"SAI","KOL"
452203.456057506,"SAI","MIN"
443111.081891925,"SAI","CAI"
438500.362458969,"SAI","MSA"
442547.606346278,"SAI","KAR"
447979.354019079,"SAI","BAR"
459955.40887411,"SAI","KIN"
448549.3118654,"SAI","SIR"
454573.253609964,"SAI","BAN"
424672.770035441,"SAI","IGN"
428276.817228165,"SAI","SDG"
437348.301422864,"SAI","MTI"
219532.815921662,"SAI","HNG"
233920.356304035,"SAI","TIA"
169594.811227391,"SAI","SPB"
140623.174915223,"SAI","LIG"
236453.514874468,"SAI","SAG"
189861.393900906,"SAI","NAL"
206042.924141016,"SAI","DPG"
270325.8039209,"SAI","MEX"
243413.6487503,"SAI","SAR"
268030.86790419,"SAI","NAB"
271327.390166877,"SAI","LUE"
301188.704042327,"SAI","HNB"
286402.474251296,"SAI","LEG"
265951.908883825,"SAI","VIC"
248837.800868442,"SAI","NAC"
266483.337792948,"SAI","VTO"
134141.69246974,"SAI","BOR"
165712.033569357,"SAI","LPO"
81612.8032230409,"SAI","BNG"
107430.542896515,"SAI","NOR"
161372.485411579,"SAI","TGD"
103165.988783613,"SAI","BCT"
99650.673307721,"SAI","PPP"
59150.071237301,"SAI","TTO"
32882.3935706255,"SAI","DIN"
36557.5423563101,"SAI","HIL"
0,"SAI","SAI"
88272.3435356585,"SAI","ARY"
59189.033495839,"SAI","TOO"
59594.803953323,"SAI","BSO"
463486.459883743,"SAI","BUR"
472707.454789654,"SAI","PPB"
460001.196079505,"SAI","LAB"
460768.238379385,"SAI","PNB"
465420.075567057,"SAI","BCL"
451651.514671124,"SAI","PMT"
455709.939705058,"SAI","TGW"
464057.626204416,"SAI","CDB"
468595.551162748,"SAI","XSO"
459612.028474082,"SAI","BMN"
448737.272203696,"SAI","TGT"
436732.985128865,"SAI","PDC"
438681.325759601,"SAI","CUR"
438246.591136677,"SAI","ZAM"
446307.76008721,"SAI","AOO"
454794.189072181,"SAI","SIY"
447851.985749936,"SAI","DIC"
447029.644746446,"SAI","PAG"
455911.64579213,"SAI","MSB"
440014.414224188,"SAI","KAS"
454278.79260626,"SAI","VTL"
445241.115372798,"SAI","CGP"
461066.704634368,"SAI","SMA"
450930.877179291,"SAI","BLU"
447604.735701346,"SAI","SJI"
455875.343447859,"SAI","KUM"
444299.314621361,"SAI","CLM"
257189.701658445,"SAI","TON"
204555.407131718,"SAI","GUN"
214574.999696258,"SAI","UPT"
191840.640396389,"SAI","DAR"
305137.840189821,"SAI","LOB"
251203.532714181,"SAI","LEY"
287421.760686983,"SAI","ALB"
265185.441080394,"SAI","TAL"
248999.053946671,"SAI","FLB"
296402.50433204,"SAI","ANG"
497990.937258577,"SAI","LTB"
481825.197978749,"SAI","BAY"
487585.900512333,"SAI","PTR"
512659.824079938,"SAI","MAN"
493446.837416617,"SAI","HIM"
503794.390716156,"SAI","SMR"
489121.622691487,"SAI","IRN"
479460.890304507,"SAI","SSI"
476787.028891613,"SAI","TLD"
449779.554772457,"SAI","PGA"
471360.261472109,"SAI","LUB"
473445.00746589,"SAI","PGS"
490744.136208628,"SAI","POR"
477195.803088332,"SAI","MLB"
495700.195398922,"SAI","SOR"
486331.44701086,"SAI","TAS"
503634.001808042,"SAI","TLG"
459922.269283348,"SAI","PAN"
462662.410135689,"SAI","CDO"
413691.748682337,"SAI","OTP"
456769.558678934,"SAI","OZC"
466713.05665121,"SAI","GAP"
468171.916211094,"SAI","TBU"
473684.330613873,"SAI","TIW"
428465.298992439,"SAI","CAV"
444873.449249749,"SAI","SAE"
420069.531744796,"SAI","SPO"
456331.80066763,"SAI","MLL"
433773.22602237,"SAI","ABU"
510929.512248046,"SAI","TUI"
495969.011077505,"SAI","SAM"
508910.225708726,"SAI","MLO"
511346.378423554,"SAI","MPH"
521859.91278417,"SAI","ROM"
527255.623285955,"SAI","AAV"
388216.617514434,"ARY","MNL"
306432.569981665,"ARY","CHO"
328092.998010322,"ARY","IND"
281201.694676802,"ARY","STO"
309340.510188059,"ARY","TZA"
330643.779688013,"ARY","MNU"
311928.156630477,"ARY","VIL"
304928.751398942,"ARY","SIL"
294860.272460381,"ARY","NAN"
280671.049805408,"ARY","STF"
264214.295212164,"ARY","NAI"
301687.845722253,"ARY","GTR"
276979.486614548,"ARY","NOV"
267744.748451451,"ARY","MIC"
284308.898144973,"ARY","DAS"
341574.357624453,"ARY","TAC"
362798.918093098,"ARY","MRA"
354492.811891826,"ARY","TEN"
371193.932503063,"ARY","MAU"
349049.53149738,"ARY","PLW"
366810.966946282,"ARY","PIL"
359009.853407327,"ARY","GUA"
334906.493501182,"ARY","KWT"
311728.55461926,"ARY","AMA"
325839.468595276,"ARY","TAR"
315472.950670985,"ARY","MBC"
327698.195030461,"ARY","MTN"
325448.85094736,"ARY","PLL"
267469.006859542,"ARY","MNI"
251145.213463671,"ARY","SUT"
223619.022005342,"ARY","CAR"
225307.50619479,"ARY","MTP"
263492.480101509,"ARY","BOO"
275177.077806207,"ARY","CGI"
233386.378555476,"ARY","ODI"
272089.273704311,"ARY","IMU"
243430.758838497,"ARY","KLR"
282947.113061284,"ARY","APN"
270368.427752205,"ARY","TAT"
282105.45696695,"ARY","BAC"
292575.546424354,"ARY","RSO"
396637.042229977,"ARY","STT"
386990.004449536,"ARY","CLT"
382946.486649656,"ARY","SJ2"
380055.78338199,"ARY","TAA"
378157.409791421,"ARY","STS"
379900.20482393,"ARY","BLY"
390264.076395998,"ARY","CLG"
366765.372606839,"ARY","LBA"
377282.409661353,"ARY","PGC"
254618.51502437,"ARY","GUM"
324421.871834086,"ARY","LAU"
362790.999054547,"ARY","ALM"
372949.090829666,"ARY","MLV"
368265.920316598,"ARY","NUG"
351911.816464988,"ARY","AGO"
320147.318512805,"ARY","STA"
349623.749273181,"ARY","TNA"
318299.405831278,"ARY","CPC"
379096.44442942,"ARY","BTG"
367948.029553915,"ARY","PAR"
369068.220399556,"ARY","CRA"
346419.696726917,"ARY","QPT"
361013.993532943,"ARY","LBO"
328226.138549108,"ARY","ALI"
322037.322241876,"ARY","IBN"
396003.973147974,"ARY","BAU"
402316.883142018,"ARY","LEM"
390685.10248997,"ARY","LIP"
388861.327389881,"ARY","SAY"
383308.092798982,"ARY","MCB"
410636.779841012,"ARY","APA"
426812.754207247,"ARY","CUE"
418795.656703885,"ARY","NHV"
395383.503697268,"ARY","TUY"
395814.311895449,"ARY","AQE"
389345.863984971,"ARY","MTK"
309277.432949762,"ARY","PCA"
328462.718864066,"ARY","TAB"
329542.639243143,"ARY","RXS"
295580.715140248,"ARY","BAT"
275610.520670071,"ARY","BRP"
297227.838933603,"ARY","CUG"
262513.983045764,"ARY","BOP"
287856.366062498,"ARY","SLU"
319489.130098578,"ARY","NAP"
303041.336297874,"ARY","GHG"
337747.52375496,"ARY","TAY"
343276.793764718,"ARY","LZB"
330567.125086193,"ARY","BRT"
359684.405437005,"ARY","TUG"
344031.464768734,"ARY","LOP"
354888.245645968,"ARY","RZP"
349213.038570066,"ARY","NAR"
307960.512598514,"ARY","BTS"
308170.930502852,"ARY","SFS"
162714.489514075,"ARY","SIA"
83525.1276911043,"ARY","STR"
278237.796303727,"ARY","BLT"
234804.794552262,"ARY","RTB"
311734.775140468,"ARY","KAT"
309998.879808661,"ARY","ORI"
326427.220384807,"ARY","MAB"
273365.44000918,"ARY","KIP"
351754.589048353,"ARY","CGY"
350404.128085485,"ARY","POL"
357884.064565897,"ARY","ALC"
360672.765412708,"ARY","FAM"
348080.974133695,"ARY","EUQ"
286399.022231569,"ARY","ALE"
263442.459854702,"ARY","CSB"
228592.673232476,"ARY","AHE"
268685.58820446,"ARY","CFA"
202971.411209014,"ARY","CLB"
345094.440883533,"ARY","BNA"
342341.045386805,"ARY","MIO"
341959.510371249,"ARY","BUS"
348987.559106231,"ARY","DPL"
356935.876365854,"ARY","SNO"
330189.823140451,"ARY","BOA"
327706.291200174,"ARY","ORL"
336728.355871983,"ARY","AMU"
401671.298257531,"ARY","KAL"
390897.70510518,"ARY","CNN"
384291.345797792,"ARY","ROD"
396939.786145372,"ARY","SLM"
397318.614819349,"ARY","LUN"
394778.725821419,"ARY","GGM"
394261.836618818,"ARY","BIN"
385237.29011578,"ARY","BTC"
374063.428497798,"ARY","SC2"
376419.108252896,"ARY","MEY"
380172.305729427,"ARY","AGT"
365346.617733595,"ARY","PSL"
367221.771685228,"ARY","LAO"
382950.940263508,"ARY","BLC"
370927.981799057,"ARY","VZA"
373659.489176415,"ARY","VIG"
375130.620203217,"ARY","CND"
381590.907456691,"ARY","LAC"
374908.537661682,"ARY","4BA"
366800.168783942,"ARY","BUN"
383666.528311363,"ARY","BMB"
369693.837473785,"ARY","CBT"
342454.112617625,"ARY","ARI"
299164.962473374,"ARY","TNY"
331316.500249586,"ARY","KIW"
319569.000811573,"ARY","TBC"
326286.284585998,"ARY","URD"
341863.566336634,"ARY","IBA"
329770.134191669,"ARY","TOB"
319595.749645209,"ARY","KLM"
327464.724863295,"ARY","DUL"
295380.630519779,"ARY","PGB"
340353.667127889,"ARY","CDY"
304730.277204675,"ARY","TLS"
324927.03374813,"ARY","ANT"
359581.19462736,"ARY","TGL"
343127.215431685,"ARY","KOL"
364095.348994274,"ARY","MIN"
354990.971779695,"ARY","CAI"
350300.572511863,"ARY","MSA"
354611.485977987,"ARY","KAR"
360727.393475576,"ARY","BAR"
372713.234608476,"ARY","KIN"
360784.247004543,"ARY","SIR"
367002.953411699,"ARY","BAN"
337227.868313254,"ARY","IGN"
341283.751154008,"ARY","SDG"
350120.740199388,"ARY","MTI"
181301.828878908,"ARY","HNG"
186792.058218181,"ARY","TIA"
137942.878142098,"ARY","SPB"
128707.527976028,"ARY","LIG"
212704.160234181,"ARY","SAG"
142773.878815054,"ARY","NAL"
187443.563844481,"ARY","DPG"
248157.083726655,"ARY","MEX"
232252.175762674,"ARY","SAR"
237649.642203631,"ARY","NAB"
259251.16176379,"ARY","LUE"
301649.917096241,"ARY","HNB"
279112.394497984,"ARY","LEG"
265056.914515122,"ARY","VIC"
190995.165098531,"ARY","NAC"
226723.092146353,"ARY","VTO"
51027.795390106,"ARY","BOR"
102119.498486864,"ARY","LPO"
58775.5153097971,"ARY","BNG"
20804.5071078548,"ARY","NOR"
81551.7690285525,"ARY","TGD"
44592.0888394603,"ARY","BCT"
89539.840346043,"ARY","PPP"
54651.8349533567,"ARY","TTO"
78837.5852031218,"ARY","DIN"
52451.0380174475,"ARY","HIL"
88272.3435356585,"ARY","SAI"
0,"ARY","ARY"
59623.9247720706,"ARY","TOO"
28731.2591827712,"ARY","BSO"
382570.186492758,"ARY","BUR"
392141.929908872,"ARY","PPB"
381002.110084931,"ARY","LAB"
380747.320514996,"ARY","PNB"
383598.91731877,"ARY","BCL"
373049.692150835,"ARY","PMT"
376387.901418228,"ARY","TGW"
380825.934349203,"ARY","CDB"
386110.559788634,"ARY","XSO"
376446.686429766,"ARY","BMN"
368500.542477921,"ARY","TGT"
356049.644886576,"ARY","PDC"
358499.561760052,"ARY","CUR"
357122.19709749,"ARY","ZAM"
366748.337545479,"ARY","AOO"
374330.719567894,"ARY","SIY"
366722.275565906,"ARY","DIC"
365548.548381,"ARY","PAG"
374920.801476063,"ARY","MSB"
358478.954145117,"ARY","KAS"
372349.500524374,"ARY","VTL"
362900.807348821,"ARY","CGP"
378699.095679107,"ARY","SMA"
367260.431592051,"ARY","BLU"
364733.604262332,"ARY","SJI"
373266.575186125,"ARY","KUM"
360947.707062332,"ARY","CLM"
173907.46111646,"ARY","TON"
118700.308955225,"ARY","GUN"
136643.364862454,"ARY","UPT"
111984.713168613,"ARY","DAR"
226710.776032846,"ARY","LOB"
179205.293211101,"ARY","LEY"
206577.037092018,"ARY","ALB"
177596.854339905,"ARY","TAL"
160816.683100892,"ARY","FLB"
209476.173355234,"ARY","ANG"
448684.557589749,"ARY","LTB"
436688.917276827,"ARY","BAY"
437194.488061331,"ARY","PTR"
458785.631920225,"ARY","MAN"
441423.204639756,"ARY","HIM"
451726.950323137,"ARY","SMR"
442084.498440336,"ARY","IRN"
431168.102099962,"ARY","SSI"
421072.900751486,"ARY","TLD"
394265.498795919,"ARY","PGA"
413864.950754415,"ARY","LUB"
420603.632116485,"ARY","PGS"
435228.064428282,"ARY","POR"
426781.736972015,"ARY","MLB"
441566.485738503,"ARY","SOR"
433440.702996148,"ARY","TAS"
449460.784285311,"ARY","TLG"
412897.686168789,"ARY","PAN"
412454.803645196,"ARY","CDO"
369661.606358671,"ARY","OTP"
415212.95765966,"ARY","OZC"
422123.698391282,"ARY","GAP"
426708.89206843,"ARY","TBU"
430781.771490123,"ARY","TIW"
388105.164847686,"ARY","CAV"
395250.381603608,"ARY","SAE"
370902.110416689,"ARY","SPO"
404341.986608325,"ARY","MLL"
380569.9207344,"ARY","ABU"
452369.315519199,"ARY","TUI"
436131.036073788,"ARY","SAM"
452222.285310921,"ARY","MLO"
450860.484557964,"ARY","MPH"
466697.691647694,"ARY","ROM"
470720.600181588,"ARY","AAV"
447396.174253472,"TOO","MNL"
352188.343604025,"TOO","CHO"
375611.640701403,"TOO","IND"
331679.421031931,"TOO","STO"
353898.568871634,"TOO","TZA"
376697.535424903,"TOO","MNU"
360683.160793131,"TOO","VIL"
353433.673806811,"TOO","SIL"
336604.598724449,"TOO","NAN"
322910.178189406,"TOO","STF"
308402.160533248,"TOO","NAI"
339904.786921617,"TOO","GTR"
321456.757454758,"TOO","NOV"
310431.627315745,"TOO","MIC"
323774.978021342,"TOO","DAS"
385475.957525803,"TOO","TAC"
403890.023935684,"TOO","MRA"
399541.385634241,"TOO","TEN"
413308.428988309,"TOO","MAU"
390361.863598221,"TOO","PLW"
411112.095619496,"TOO","PIL"
402127.411379892,"TOO","GUA"
376441.458290851,"TOO","KWT"
352431.1930074,"TOO","AMA"
368720.028820425,"TOO","TAR"
357873.108232276,"TOO","MBC"
372106.926217953,"TOO","MTN"
365972.688909938,"TOO","PLL"
304252.882820796,"TOO","MNI"
287562.437887341,"TOO","SUT"
270214.673354079,"TOO","CAR"
269084.348805711,"TOO","MTP"
290858.521725289,"TOO","BOO"
306117.118322531,"TOO","CGI"
265411.53393242,"TOO","ODI"
318400.850835127,"TOO","IMU"
294074.103616434,"TOO","KLR"
330812.559682855,"TOO","APN"
319104.069459942,"TOO","TAT"
315382.253069904,"TOO","BAC"
328411.189725506,"TOO","RSO"
455362.179747368,"TOO","STT"
445953.770450128,"TOO","CLT"
442034.406955854,"TOO","SJ2"
439011.541980135,"TOO","TAA"
437258.435560039,"TOO","STS"
439054.558473315,"TOO","BLY"
449572.25919411,"TOO","CLG"
425935.466247349,"TOO","LBA"
436487.540424315,"TOO","PGC"
309735.396655236,"TOO","GUM"
382316.696830652,"TOO","LAU"
421614.655396495,"TOO","ALM"
431404.927227431,"TOO","MLV"
426975.676156086,"TOO","NUG"
411220.118702868,"TOO","AGO"
379595.868623845,"TOO","STA"
409107.580112113,"TOO","TNA"
377558.356809222,"TOO","CPC"
438467.746849886,"TOO","BTG"
427321.842065341,"TOO","PAR"
428574.38025788,"TOO","CRA"
406020.085966283,"TOO","QPT"
420611.44588989,"TOO","LBO"
387815.90773074,"TOO","ALI"
381660.132805044,"TOO","IBN"
455517.087682364,"TOO","BAU"
461813.186725558,"TOO","LEM"
450094.38198581,"TOO","LIP"
448354.167853634,"TOO","SAY"
442876.065277562,"TOO","MCB"
469851.737283339,"TOO","APA"
485897.707372985,"TOO","CUE"
477655.139215173,"TOO","NHV"
454527.523444031,"TOO","TUY"
454831.023088387,"TOO","AQE"
448393.219733887,"TOO","MTK"
367876.969556289,"TOO","PCA"
386386.876211287,"TOO","TAB"
388007.78408254,"TOO","RXS"
353763.690579858,"TOO","BAT"
334684.886581098,"TOO","BRP"
356513.050894397,"TOO","CUG"
322134.362020768,"TOO","BOP"
347457.917429348,"TOO","SLU"
378909.834773777,"TOO","NAP"
362619.358588321,"TOO","GHG"
395699.783259601,"TOO","TAY"
401396.341428839,"TOO","LZB"
389586.993815416,"TOO","BRT"
418169.632254052,"TOO","TUG"
402563.524178694,"TOO","LOP"
413018.050904113,"TOO","RZP"
407409.543308186,"TOO","NAR"
365614.033461459,"TOO","BTS"
366027.893006806,"TOO","SFS"
221490.600581994,"TOO","SIA"
143142.960583064,"TOO","STR"
336600.615252305,"TOO","BLT"
293182.316179832,"TOO","RTB"
368360.0323585,"TOO","KAT"
365179.688421163,"TOO","ORI"
383784.582767591,"TOO","MAB"
327529.329374268,"TOO","KIP"
406841.770076053,"TOO","CGY"
406119.972725959,"TOO","POL"
410771.502582267,"TOO","ALC"
414608.058325369,"TOO","FAM"
402388.247204459,"TOO","EUQ"
343160.458618868,"TOO","ALE"
320722.020762523,"TOO","CSB"
282826.273587492,"TOO","AHE"
324830.57790897,"TOO","CFA"
258955.411603967,"TOO","CLB"
401949.062678663,"TOO","BNA"
398536.651048218,"TOO","MIO"
399616.174620429,"TOO","BUS"
406552.5146785,"TOO","DPL"
414201.313875161,"TOO","SNO"
386012.180759258,"TOO","BOA"
382756.029436165,"TOO","ORL"
391842.828139997,"TOO","AMU"
455762.191177189,"TOO","KAL"
444579.771359762,"TOO","CNN"
436618.053240668,"TOO","ROD"
450321.198654194,"TOO","SLM"
449854.780130092,"TOO","LUN"
446472.937411478,"TOO","GGM"
448691.89816741,"TOO","BIN"
440585.707251197,"TOO","BTC"
429423.900932467,"TOO","SC2"
432211.766505669,"TOO","MEY"
435262.806413927,"TOO","AGT"
421143.569216657,"TOO","PSL"
422682.895528721,"TOO","LAO"
436697.956661774,"TOO","BLC"
424333.483073105,"TOO","VZA"
427599.877943169,"TOO","VIG"
427908.896275957,"TOO","CND"
435775.723630368,"TOO","LAC"
429642.423357,"TOO","4BA"
421866.371082449,"TOO","BUN"
438154.586006816,"TOO","BMB"
424024.18619696,"TOO","CBT"
392816.68207904,"TOO","ARI"
350164.991462404,"TOO","TNY"
380743.98495385,"TOO","KIW"
370201.443674301,"TOO","TBC"
375113.851299755,"TOO","URD"
390789.033939207,"TOO","IBA"
379863.461588403,"TOO","TOB"
372011.529763245,"TOO","KLM"
381776.724425318,"TOO","DUL"
348165.53805846,"TOO","PGB"
393745.799460657,"TOO","CDY"
358680.741111354,"TOO","TLS"
378545.285792909,"TOO","ANT"
407430.66258362,"TOO","TGL"
389945.701713324,"TOO","KOL"
412751.403493789,"TOO","MIN"
403607.380293591,"TOO","CAI"
398273.579416982,"TOO","MSA"
404239.295891836,"TOO","KAR"
412451.446290625,"TOO","BAR"
424410.423423006,"TOO","KIN"
411062.23830278,"TOO","SIR"
417877.768088573,"TOO","BAN"
388584.158951491,"TOO","IGN"
393646.695869582,"TOO","SDG"
401946.719529762,"TOO","MTI"
161874.705131413,"TOO","HNG"
175139.655771412,"TOO","TIA"
112364.571171794,"TOO","SPB"
88254.9638363565,"TOO","LIG"
182701.418725479,"TOO","SAG"
130822.669976189,"TOO","NAL"
153450.55073989,"TOO","DPG"
217569.73413334,"TOO","MEX"
194450.089638867,"TOO","SAR"
212731.154653966,"TOO","NAB"
222401.210741551,"TOO","LUE"
258408.678992881,"TOO","HNB"
239745.236569937,"TOO","LEG"
222055.677660878,"TOO","VIC"
189670.591147683,"TOO","NAC"
208998.45957374,"TOO","VTO"
88333.7792838006,"TOO","BOR"
107984.178653409,"TOO","LPO"
22549.8230492266,"TOO","BNG"
70328.1573507282,"TOO","NOR"
110456.534764837,"TOO","TGD"
49525.8818045939,"TOO","BCT"
44759.6133743611,"TOO","PPP"
75696.8337545614,"TOO","TTO"
30653.4340071322,"TOO","DIN"
46034.2059983799,"TOO","HIL"
59189.033495839,"TOO","SAI"
59623.9247720706,"TOO","ARY"
0,"TOO","TOO"
44107.7286638695,"TOO","BSO"
440250.359008457,"TOO","BUR"
449951.413997852,"TOO","PPB"
439399.839738324,"TOO","LAB"
438795.1111905,"TOO","PNB"
440844.911335531,"TOO","BCL"
431581.394448688,"TOO","PMT"
434690.434579742,"TOO","TGW"
437244.22926706,"TOO","CDB"
442984.765777247,"TOO","XSO"
432921.729576159,"TOO","BMN"
426492.118876633,"TOO","TGT"
413890.968116197,"TOO","PDC"
416534.584701849,"TOO","CUR"
414770.115002446,"TOO","ZAM"
424990.201406083,"TOO","AOO"
432219.901704068,"TOO","SIY"
424344.030342543,"TOO","DIC"
423008.997250521,"TOO","PAG"
432585.383812931,"TOO","MSB"
415931.268829244,"TOO","KAS"
429567.095418546,"TOO","VTL"
419919.771597792,"TOO","CGP"
435660.229206598,"TOO","SMA"
423408.758798192,"TOO","BLU"
421431.906791846,"TOO","SJI"
430101.312914895,"TOO","KUM"
417342.15281146,"TOO","CLM"
205877.307317484,"TOO","TON"
157535.228325663,"TOO","GUN"
160412.762166186,"TOO","UPT"
139495.110739697,"TOO","DAR"
249906.566255847,"TOO","LOB"
194044.500647758,"TOO","LEY"
233768.751176667,"TOO","ALB"
220340.344053139,"TOO","TAL"
207281.078593017,"TOO","FLB"
249398.955956366,"TOO","ANG"
505502.995840303,"TOO","LTB"
492383.132359259,"TOO","BAY"
494249.63894244,"TOO","PTR"
516655.654140864,"TOO","MAN"
498864.153646849,"TOO","HIM"
509198.102824803,"TOO","SMR"
498308.676570773,"TOO","IRN"
487690.956784078,"TOO","SSI"
479241.38718062,"TOO","TLD"
452342.82860089,"TOO","PGA"
472346.20956404,"TOO","LUB"
478181.814140818,"TOO","PGS"
493383.568168209,"TOO","POR"
483818.377656738,"TOO","MLB"
499459.412887095,"TOO","SOR"
491056.371744615,"TOO","TAS"
507375.783604011,"TOO","TLG"
469039.849154513,"TOO","PAN"
469406.749062103,"TOO","CDO"
424817.071942881,"TOO","OTP"
469796.30179631,"TOO","OZC"
477622.20824474,"TOO","GAP"
481301.870623258,"TOO","TBU"
485818.699279867,"TOO","TIW"
442217.138536521,"TOO","CAV"
452012.526763775,"TOO","SAE"
427474.756648506,"TOO","SPO"
461692.775861211,"TOO","MLL"
